spkid,GM,diameter,extent,class
3509262,,1.803,,MBA
3509264,,2.529,,MBA
3509290,,1.748,,MBA
3509302,,1.688,,MBA
3526725,,3.095,,MBA
3526727,,2.579,,MBA
3517479,,2.988,,MBA
3520894,,4.366,,MBA
3509357,,2.433,,MBA
3518396,,3.697,,MBA
3520333,,1.695,,MBA
3518397,,4.234,,MBA
3524585,,3.901,,MBA
3509425,,3.585,,MBA
3518402,,3.152,,MBA
3520897,,2.436,,MBA
3520902,,2.494,,MBA
3520336,,1.929,,MBA
3523348,,3.294,,MBA
3529102,,2.019,,MBA
3522170,,2.396,,MBA
3509604,,2.741,,MBA
3520907,,3.467,,MBA
3509622,,3.056,,MBA
3515778,,3.768,,MBA
3518403,,3.975,,OMB
3509670,,3.898,,MBA
3522173,,3.66,,MBA
3512392,,2.923,,MBA
3509719,,1.642,,MBA
3520339,,2.693,,MBA
3509745,,3.105,,MBA
3509749,,4.311,,OMB
3509763,,4.612,,MBA
3509768,,3.148,,MBA
3509770,,1.704,,MBA
3509771,,3.349,,MBA
3509773,,3.386,,MBA
3509778,,2.375,,MBA
3509783,,2.369,,MBA
3509790,,3.172,,MBA
3509791,,2.248,,MBA
3509793,,3.059,,MBA
3509796,,1.821,,MBA
3509803,,2.198,,MBA
3509805,,2.694,,MBA
3509809,,1.381,,MBA
3509812,,2.807,,MBA
3509818,,2.122,,MBA
3509820,,3.409,,MBA
3509821,,1.62,,MBA
3509825,,2.145,,IMB
3509829,,3.984,,MBA
3509846,,2.078,,MBA
3509847,,1.883,,MBA
3509849,,1.856,,MBA
3509852,,2.577,,MBA
3509856,,2.028,,MBA
3509865,,2.269,,MBA
3509872,,3.261,,MBA
3509873,,2.072,,MBA
3512663,,2.537,,OMB
3508161,,0.556,,APO
3508167,,0.254,,APO
3520344,,3.396,,MBA
3514981,,3.866,,MBA
3520915,,2.304,,MBA
3525228,,2.065,,MBA
3523351,,2.61,,MBA
3512401,,1.699,,MBA
3515785,,3.263,,OMB
3525229,,3.215,,MBA
3528691,,1.899,,MBA
3511591,,2.09,,MBA
3529636,,3.439,,OMB
3511297,,4.407,,MBA
3519547,,3.52,,MBA
3523354,,3.642,,MBA
3526746,,2.677,,MBA
3518412,,4.099,,MBA
3529104,,4.011,,MBA
3522177,,3.32,,MBA
3521441,,0.134,,AMO
3515787,,3.994,,MBA
3534697,,2.454,,MBA
3517482,,1.288,,MBA
3519548,,2.681,,MBA
3523358,,4.059,,OMB
3511927,,1.537,,MBA
3528387,,2.466,,MBA
3528389,,2.303,,MBA
3528390,,1.822,,MBA
3528393,,2.051,,MBA
3528398,,3.003,,MBA
3528402,,2.294,,MBA
3528405,,1.974,,MBA
3528407,,2.438,,MBA
3528417,,1.63,,MBA
3528420,,2.804,,MBA
3528421,,1.903,,MBA
3528428,,2.833,,MBA
3528430,,1.834,,MBA
3528432,,1.377,,MBA
3528451,,2.231,,MBA
3528457,,3.937,,MBA
3528462,,2.863,,MBA
3528467,,2.57,,MBA
3528471,,1.859,,MBA
3528473,,2.427,,MBA
3528478,,2.384,,MBA
3528483,,2.92,,MBA
3528484,,2.025,,MBA
3528486,,1.606,,IMB
3528487,,4.036,,MBA
3528496,,2.942,,MBA
3528497,,3.828,,OMB
3528498,,3.101,,MBA
3528502,,2.108,,MBA
3528506,,1.639,,MBA
3528507,,3.037,,MBA
3528510,,1.64,,MBA
3528513,,3.81,,MBA
3528515,,1.863,,MBA
3528516,,5.293,,MBA
3528520,,1.47,,MBA
3528521,,2.279,,MBA
3528527,,2.026,,MBA
3528536,,1.455,,MBA
3528545,,4.322,,MBA
3528546,,2.172,,MBA
3528549,,2.468,,MBA
3528554,,1.621,,MBA
3528556,,1.594,,MBA
3528558,,4.399,,OMB
3528567,,1.994,,MBA
3528590,,2.517,,MBA
3528591,,1.147,,IMB
3528593,,2.542,,MBA
3528595,,3.038,,MBA
3528597,,2.195,,MBA
3528602,,1.993,,MBA
3528603,,3.126,,MBA
3528608,,2.729,,MBA
3528613,,2.427,,MBA
3528614,,4.511,,MBA
3528622,,1.935,,MBA
3528623,,1.686,,MBA
3528624,,3.477,,MBA
3528632,,1.965,,MBA
3528633,,2.202,,MBA
3528634,,1.884,,MBA
3528636,,1.557,,MBA
3528637,,2.455,,MBA
3528638,,2.954,,MBA
3528639,,1.927,,MBA
3528640,,2.769,,MBA
3528641,,6.555,,MBA
3531697,,2.035,,OMB
3531701,,2.026,,MBA
3531702,,2.835,,MBA
3531707,,1.778,,MBA
3531709,,3.106,,MBA
3531720,,3.433,,OMB
3531724,,3.742,,MBA
3531727,,3.078,,MBA
3531739,,1.724,,MBA
3531740,,1.611,,MBA
3531746,,1.582,,MBA
3531752,,1.34,,MBA
3531753,,2.872,,MBA
3531758,,1.902,,MBA
3531759,,3.144,,MBA
3531766,,2.576,,MBA
3531767,,1.653,,MBA
3531768,,1.757,,MBA
3531775,,2.348,,MBA
3531777,,1.68,,MBA
3531781,,2,,MBA
3531785,,3.162,,MBA
3531786,,3.085,,MBA
3531788,,2.226,,MBA
3531790,,1.77,,MBA
3531795,,1.622,,MBA
3531797,,3.642,,MBA
3531798,,1.436,,MBA
3531809,,2.499,,MBA
3531811,,2.728,,MBA
3531816,,1.158,,MBA
3531819,,2.375,,MBA
3531834,,2.912,,OMB
3531839,,1.362,,MBA
3531840,,2.16,,MBA
3531843,,3.006,,MBA
3531844,,2.551,,OMB
3531849,,1.317,,MBA
3531856,,2.324,,MBA
3531860,,2.349,,MBA
3531861,,2.038,,MBA
3531868,,2.163,,MBA
3531877,,2.82,,MBA
3531883,,3.019,,OMB
3531885,,1.346,,MBA
3531886,,3.493,,OMB
3531888,,1.31,,IMB
3531891,,1.57,,MBA
3531893,,2.585,,MBA
3531894,,1.789,,MBA
3560782,,2.201,,MBA
3531899,,2.322,,MBA
3531913,,1.902,,MBA
3531920,,5.518,,MBA
3531921,,1.982,,MBA
3531922,,1.981,,MBA
3531927,,2.009,,MBA
3531930,,2.197,,MBA
3531933,,1.7,,MBA
3531937,,3.776,,MBA
3531939,,1.516,,IMB
3531940,,2.486,,MBA
3531944,,2.788,,MBA
3531947,,3.509,,MBA
3531948,,1.935,,MBA
3560783,,1.525,,MBA
3531950,,2.313,,MBA
3531961,,2.859,,MBA
3531962,,3.064,,MBA
3531963,,4.45,,MBA
3531965,,1.612,,MBA
3531971,,1.455,,MBA
3531972,,2.271,,MBA
3531973,,1.831,,MBA
3531984,,3.389,,OMB
3531989,,2.279,,OMB
3531991,,2.854,,MBA
3531994,,2.727,,MBA
3531997,,2.019,,MBA
3532012,,2.679,,MBA
3532017,,4.968,,MBA
3532018,,3.816,,MBA
3532038,,2.123,,MBA
3532040,,1.474,,IMB
3532041,,2.125,,MBA
3532047,,1.741,,MBA
3532059,,3.523,,MBA
3532060,,2.463,,MBA
3532061,,1.402,,MBA
3532062,,2.553,,MBA
3532064,,1.538,,MBA
3532066,,1.369,,MBA
3532068,,2.442,,OMB
3532073,,2.518,,MBA
3532076,,2.465,,MBA
3532078,,2.495,,OMB
3532084,,1.502,,MBA
3532088,,2.021,,MBA
3532090,,3.257,,MBA
3532097,,1.668,,IMB
3532109,,3.921,,MBA
3532110,,1.523,,MBA
3532119,,1.484,,IMB
3532122,,3.459,,MBA
3532125,,4.462,,MCA
3532131,,1.762,,MBA
3532132,,3.088,,MBA
3532146,,3.442,,MBA
3532147,,2.439,,MBA
3532154,,1.69,,MBA
3532158,,1.866,,MBA
3532164,,2.059,,MBA
3532166,,1.927,,MBA
3532169,,1.342,,MBA
3532170,,2.959,,MBA
3532177,,2.659,,MCA
3532182,,2.518,,MBA
3532183,,1.721,,MBA
3532187,,4.698,,MBA
3532188,,2.1,,MBA
3532192,,1.846,,MBA
3532193,,2.795,,MBA
3543018,,3.241,,MBA
3543021,,2.028,,MBA
3543022,,2.094,,MBA
3543028,,2.637,,MBA
3543029,,2.491,,MBA
3543034,,1.561,,MBA
3543035,,0.937,,MBA
3543038,,1.923,,MBA
3543039,,1.884,,MBA
3543040,,3.541,,MBA
3543042,,2.493,,MBA
3543047,,2.932,,MBA
3543050,,1.785,,MBA
3543052,,3.296,,MBA
3543056,,1.775,,MBA
3543061,,3.705,,MBA
3543062,,4.388,,OMB
3543071,,3.144,,OMB
3543082,,1.469,,MBA
3543089,,2.741,,MBA
3543090,,2.357,,MBA
3543091,,3.215,,MBA
3543093,,2.237,,MBA
3543094,,3.035,,MBA
3543095,,3.409,,MBA
3543104,,1.317,,IMB
3543105,,2.378,,MBA
3543112,,2.01,,MBA
3543121,,2.212,,MBA
3543131,,2.714,,MBA
3543135,,1.798,,MBA
3543141,,2.763,,MBA
3543146,,1.628,,MBA
3543148,,3.175,,MBA
3543149,,5.967,,MBA
3543151,,1.776,,MBA
3543152,,3.02,,MBA
3543155,,2.179,,MBA
3543156,,4.767,,MBA
3543157,,2.668,,MBA
3543158,,2.732,,MBA
3543161,,1.52,,MBA
3543162,,2.777,,MBA
3543163,,1.457,,MBA
3543167,,2.259,,MBA
3543174,,2.133,,MBA
3543177,,2.76,,MBA
3543185,,1.541,,MBA
3543191,,3.372,,MBA
3543192,,2.712,,MBA
3543200,,5.535,,MBA
3543202,,2.802,,MBA
3543204,,1.885,,MBA
3543206,,2.866,,MBA
3543216,,3.038,,MBA
3543228,,2.087,,MBA
3543232,,2.684,,MBA
3543233,,2.773,,MBA
3543238,,2.421,,MBA
3543246,,3.456,,MBA
3543247,,2.113,,MBA
3543254,,1.814,,MBA
3543257,,2.198,,MBA
3543258,,3.117,,MBA
3543262,,2.825,,MBA
3543263,,2.333,,MBA
3543266,,2.978,,MBA
3543269,,3.257,,MBA
3543273,,2.238,,MBA
3543278,,2.659,,MBA
3543286,,1.895,,MBA
3543292,,2.712,,OMB
3543293,,3.27,,MBA
3543297,,2.439,,MBA
3543302,,1.931,,MBA
3543305,,3.914,,OMB
3543306,,2.314,,MBA
3543311,,4.175,,MBA
3543317,,2.556,,MBA
3543324,,2.91,,MBA
3508142,,0.019,,APO
3508146,,0.149,,APO
3509923,,3.405,,MBA
3509936,,3.052,,MBA
3509938,,4.979,,MBA
3508157,,0.167,,APO
3519549,,1.688,,MBA
3509950,,2.78,,MBA
3528694,,2.057,,MBA
3509998,,2.634,,MBA
3510001,,3.268,,MBA
3513889,,3.426,,MBA
3513890,,4.104,,MBA
3510012,,2.346,,MBA
3510017,,1.67,,MBA
3510025,,4.031,,MBA
3510028,,2.031,,MBA
3510033,,3.144,,MBA
3510035,,3.097,,MCA
3510044,,2.645,,MBA
3510053,,1.622,,MBA
3510054,,2.816,,MBA
3510064,,1.406,,MBA
3510065,,1.867,,MBA
3510086,,2.334,,MBA
3510094,,1.499,,MBA
3510102,,2.728,,MBA
3510103,,2.974,,OMB
3510109,,1.938,,MBA
3510135,,2.761,,OMB
3510136,,2.008,,MBA
3510151,,2.161,,MBA
3510158,,2.001,,MBA
3510162,,3.207,,MBA
3510168,,3.325,,OMB
3510171,,2.443,,MBA
3510172,,1.343,,MBA
3510174,,3.308,,MBA
3510175,,1.541,,MBA
3510178,,2.025,,MBA
3513893,,2.779,,MBA
3508162,,0.303,,APO
3569567,,5.104,,OMB
3510198,,3.741,,MBA
3510201,,2.214,,MBA
3510206,,1.474,,MBA
3510210,,2.549,,MBA
3510211,,3.078,,MBA
3510212,,1.704,,MBA
3510215,,1.666,,MBA
3510225,,3.452,,MBA
3510230,,1.65,,MBA
3510233,,2.416,,MBA
3510249,,3.019,,MBA
3510257,,2.982,,MBA
3510259,,2.195,,MBA
3510262,,2.533,,MBA
3510264,,3.09,,OMB
3510267,,3.587,,MBA
3510610,,1.392,,MBA
3510270,,1.602,,MBA
3510273,,2.228,,MBA
3523215,,2.549,,MBA
3510281,,1.628,,MBA
3510282,,1.586,,MBA
3510291,,2.676,,OMB
3510301,,1.691,,MBA
3510302,,2.639,,MBA
3510305,,1.666,,MBA
3510312,,1.911,,MBA
3510316,,3.542,,MBA
3510317,,2.372,,MBA
3510319,,4.335,,MBA
3510324,,1.931,,MBA
3510327,,2.391,,MBA
3510346,,2.982,,MBA
3510349,,2.64,,MBA
3510360,,2.794,,MBA
3510371,,4.493,,OMB
3510373,,2.065,,MBA
3510375,,2.405,,MBA
3510378,,2.235,,MBA
3510380,,1.442,,IMB
3510394,,2.142,,MBA
3510395,,1.471,,MBA
3510398,,2.824,,OMB
3510401,,4.34,,OMB
3510404,,3.408,,MBA
3510412,,3.276,,MBA
3510417,,1.536,,MBA
3510432,,2.509,,MBA
3508164,,0.283,,APO
3511081,,2.373,,MBA
3523359,,3.419,,MBA
3526751,,1.536,,MBA
3519550,,2.778,,MBA
3524598,,3.247,,MBA
3510457,,3.431,,MBA
3510458,,2.281,,MBA
3510463,,2.54,,MBA
3510472,,2.728,,MBA
3510473,,2.374,,MBA
3510482,,1.815,,MBA
3510489,,3.88,,MBA
3510490,,1.626,,MBA
3510496,,3.282,,MBA
3510497,,2.319,,MBA
3510498,,4.714,,MBA
3510503,,2.166,,MBA
3510513,,3.975,,MBA
3510524,,2.905,,MBA
3510526,,3.945,,MBA
3510530,,2.286,,MBA
3510531,,2.056,,MBA
3510535,,2.41,,MBA
3510543,,2.373,,MBA
3510589,,3.439,,MBA
3524020,,3.249,,MBA
3510599,,0.774,,APO
3510613,,3.943,,MBA
3510626,,2.418,,MBA
3510629,,2.653,,MBA
3510638,,3.494,,MBA
3510649,,2.995,,MBA
3510657,,1.888,,MBA
3510664,,3.202,,MBA
3510672,,3.213,,OMB
3510673,,2.669,,MBA
3510674,,1.624,,MBA
3510676,,4.079,,MBA
3510680,,1.545,,MBA
3510681,,1.698,,MBA
3510682,,2.436,,MBA
3510694,,1.383,,IMB
3510695,,2.24,,MBA
3510698,,3.448,,OMB
3510707,,2.11,,MBA
3510709,,2.276,,MBA
3510710,,5.367,,MBA
3510718,,1.697,,MBA
3510720,,3.138,,MBA
3510721,,2.754,,MBA
3510728,,3.15,,MBA
3510761,,3.88,,MBA
3510762,,4.145,,MBA
3510768,,4.826,,OMB
3510774,,4.24,,MBA
3510781,,3.016,,MBA
3510791,,5.163,,OMB
3510794,,1.699,,MBA
3510795,,4.029,,MBA
3510797,,3.781,,MBA
3510802,,3.612,,MBA
3513901,,3.958,,OMB
3510810,,2.283,,MBA
3510815,,2.029,,MBA
3510818,,2.634,,MBA
3510826,,3.502,,MBA
3510827,,2.973,,MBA
3510833,,2.164,,MBA
3510834,,6.138,,MBA
3510847,,1.426,,MBA
3510858,,1.473,,MBA
3510859,,2.693,,MBA
3510861,,2.729,,OMB
3510867,,4.686,,MBA
3510875,,3.162,,MBA
3513903,,2.168,,MBA
3510887,,3.588,,MBA
3510891,,3.491,,MBA
3510893,,3.172,,MBA
3513906,,4.712,,OMB
3510913,,2.827,,MBA
3510918,,2.294,,MBA
3510925,,3.209,,OMB
3510931,,2.809,,MBA
3510932,,2.885,,MBA
3510942,,1.676,,MBA
3510949,,2.356,,MBA
3510950,,2.255,,MBA
3510951,,1.384,,MBA
3510955,,4.258,,MBA
3510956,,2.776,,MBA
3510958,,3.098,,MBA
3510981,,2.452,,MBA
3510982,,3.22,,MBA
3510990,,2.992,,OMB
3510991,,2.422,,MBA
3510993,,2.164,,MBA
3510995,,2.873,,MBA
3533279,,1.722,,MBA
3513907,,1.778,,MBA
3528697,,2.988,,MBA
3511311,,0.315,,APO
3511354,,0.52,,APO
3511355,,0.277,,ATE
3511995,,2.924,,MBA
3515015,,2.476,,MBA
3528654,,2.045,,MBA
3528655,,2.331,,MBA
3528658,,2.21,,MBA
3528659,,4.338,,MBA
3528661,,0.795,,MCA
3528668,,3.116,,MBA
3528669,,1.652,,MBA
3528670,,3.107,,MBA
3533282,,2.746,,MBA
3533283,,2.712,,MBA
3533284,,4.302,,OMB
3533287,,4.388,,OMB
3533298,,3.48,,MBA
3533303,,4.235,,MBA
3533304,,1.62,,MBA
3533311,,2.707,,MBA
3533317,,1.645,,MBA
3533321,,1.984,,MBA
3533329,,2.145,,MBA
3533331,,2.851,,OMB
3533336,,1.627,,MBA
3533339,,2.864,,MBA
3533340,,1.99,,MBA
3533344,,3.453,,OMB
3533350,,2.499,,MBA
3533352,,1.414,,MBA
3533359,,2.867,,MBA
3533363,,3.091,,MBA
3533368,,3.223,,MBA
3533369,,2.785,,MBA
3533373,,4.322,,MBA
3533390,,2.834,,MBA
3533393,,2.567,,MBA
3533394,,2.593,,MBA
3533402,,2.621,,MBA
3533403,,2.523,,MBA
3533405,,2.702,,OMB
3533408,,2.531,,MBA
3533410,,2.541,,MBA
3533417,,2.913,,MBA
3533421,,4.289,,MBA
3533423,,2.113,,MBA
3533429,,1.323,,MBA
3533433,,3.07,,MBA
3533437,,3.074,,OMB
3533438,,3.216,,MBA
3510997,,2.156,,MBA
3510999,,1.849,,MBA
3511001,,3,,MBA
3511005,,3.83,,MBA
3511022,,1.552,,MBA
3511036,,3.718,,MBA
3511039,,2.571,,MBA
3511045,,1.461,,MBA
3511108,,1.574,,MBA
3511132,,3.803,,MBA
3535798,,2.065,,MBA
3511146,,2.089,,MBA
3511151,,2.982,,MBA
3511153,,1.572,,MBA
3511155,,1.958,,MBA
3511161,,2.706,,MBA
3511162,,3,,OMB
3538922,,2.586,,MBA
3511178,,1.691,,MBA
3511187,,2.301,,MBA
3511188,,3.178,,OMB
3511193,,2.377,,MBA
3511210,,2.707,,MBA
3511211,,2.421,,MBA
3511212,,1.044,,MBA
3511217,,3.938,,MBA
3511219,,2.381,,MBA
3511221,,1.859,,MBA
3511232,,4.042,,OMB
3511233,,3.656,,OMB
3511237,,3.799,,MBA
3511240,,3.894,,MBA
3511248,,4.112,,OMB
3511262,,2.393,,MBA
3511263,,2.529,,MBA
3511271,,4.986,,OMB
3511275,,3.658,,MBA
3511278,,2.051,,MBA
3511284,,1.22,,IMB
3511111,,0.04,,ATE
3511373,,3.508,,MBA
3511382,,2.316,,MBA
3511401,,1.882,,MBA
3511407,,3.352,,MBA
3511412,,2.495,,MBA
3511417,,2.445,,MBA
3511438,,3.733,,OMB
3511445,,3.393,,MBA
3511448,,1.728,,MBA
3511449,,2.955,,MBA
3511453,,2.875,,MBA
3511455,,2.166,,MBA
3511458,,2.921,,MBA
3511465,,2.554,,MBA
3511473,,3.836,,MBA
3511478,,2.55,,MBA
3511491,,3.668,,MBA
3511500,,2.226,,MBA
3511502,,2.008,,MBA
3511506,,1.859,,MBA
3511539,,1.032,,MBA
3511658,,3.023,,MBA
3511515,,0.09,,ATE
3511664,,3.398,,MBA
3511670,,1.551,,MBA
3511671,,1.868,,MBA
3511679,,1.845,,MBA
3511688,,1.33,,MBA
3511694,,4.427,,OMB
3511696,,3.26,,MBA
3511698,,2.678,,MBA
3511699,,1.338,,MCA
3511705,,1.789,,MBA
3511707,,2.766,,MBA
3511713,,4.604,,MBA
3511719,,2.488,,MBA
3511720,,1.859,,MBA
3511723,,2.444,,MBA
3511725,,2.11,,MBA
3511726,,3.74,,OMB
3511729,,2.393,,MBA
3511732,,1.764,,MBA
3511736,,2.871,,MBA
3511738,,2.625,,MBA
3511745,,1.696,,MBA
3511748,,2.654,,MBA
3513456,,3.187,,MBA
3511754,,2.701,,MBA
3511760,,2.942,,MBA
3511763,,2.174,,MBA
3511775,,1.552,,MBA
3511778,,3.136,,MBA
3511791,,1.719,,MBA
3511792,,3.78,,OMB
3511803,,2.922,,MBA
3512462,,2.216,,MBA
3512308,,2.756,,MBA
3517366,,1.602,,MBA
3512491,,1.962,,MBA
3528700,,2.757,,MBA
3512680,,2.329,,MBA
3511828,,0.051,,APO
3511835,,0.233,,APO
3511895,,0.066,,APO
3512726,,3.27,,MBA
3512094,,2.563,,MBA
3512757,,2.059,,MBA
3512770,,3.233,,MBA
3512134,,1.471,,MBA
3512139,,1.098,,MBA
3512784,,3.514,,OMB
3512160,,1.387,,IMB
3512161,,1.987,,MBA
3512798,,2.975,,MBA
3512803,,3.783,,OMB
3512189,,1.433,,MBA
3512821,,2.022,,MBA
3512208,,1.271,,OMB
3512840,,2.279,,MBA
3512846,,4.137,,MBA
3512222,,5.205,,MBA
3512848,,2.419,,MBA
3512225,,1.627,,MBA
3512852,,2.893,,MBA
3512257,,1.501,,MBA
3512258,,0.849,,MBA
3512867,,3.603,,OMB
3512868,,3.101,,MBA
3512881,,1.948,,MBA
3512895,,3.213,,MBA
3512896,,2.18,,MBA
3512907,,1.449,,MBA
3512908,,3.29,,MBA
3529106,,2.765,,MBA
3513177,,1.827,,MBA
3513200,,4.38,,MBA
3527917,,2.173,,MBA
3519553,,3.406,,MBA
3529639,,2.65,,MBA
3528705,,3.038,,MBA
3528706,,1.514,,MBA
3535140,,1.686,,MBA
3517371,,3.073,,MBA
3515498,,2.577,,MBA
3517373,,2.075,,MBA
3519554,,1.52,,MBA
3519555,,2.84,,MBA
3519556,,4.07,,MBA
3524602,,2.967,,MBA
3526756,,1.807,,MBA
3527919,,2.965,,MBA
3528708,,3.852,,MBA
3513282,,3.082,,MBA
3532350,,4.727,,OMB
3512682,,2.341,,MBA
3526757,,4.961,,MBA
3543622,,2.579,,MBA
3514212,,4.093,,MBA
3528351,,2.933,,MBA
3512923,,2.509,,MBA
3512935,,1.788,,OMB
3512939,,3.738,,MBA
3512942,,2.522,,MBA
3512944,,2.036,,MBA
3512950,,3.831,,MBA
3512958,,1.823,,MBA
3512961,,1.773,,MBA
3512964,,1.834,,MBA
3512966,,2.333,,MBA
3512972,,3.15,,MBA
3512973,,3.001,,MBA
3512977,,2.173,,MBA
3512993,,2.595,,MBA
3512996,,2.543,,MBA
3513000,,1.907,,MBA
3513001,,3.129,,MBA
3529114,,3.104,,MBA
3516425,,2.643,,MBA
3525240,,2.402,,MBA
3534703,,3.827,,MBA
3514908,,3.713,,MBA
3523363,,2.722,,MBA
3535143,,1.972,,MBA
3517157,,2.759,,MBA
3517393,,3.72,,MBA
3514835,,1.802,,MBA
3514838,,2.866,,MBA
3533464,,1.412,,MBA
3533465,,1.995,,MBA
3533466,,4.188,,MBA
3533469,,3.376,,MBA
3533471,,2.385,,MBA
3533478,,2.048,,MBA
3533487,,3.065,,OMB
3533488,,4.654,,MBA
3533495,,2.169,,MBA
3533500,,3.533,,MBA
3533501,,3.452,,MBA
3533502,,1.458,,MBA
3533506,,2.422,,OMB
3533510,,2.139,,MBA
3533514,,2.186,,MBA
3533516,,2.851,,MBA
3533527,,2.361,,MBA
3533552,,2.645,,OMB
3533556,,2.355,,MBA
3533568,,2.564,,MBA
3533570,,1.459,,MBA
3533571,,2.46,,MBA
3533577,,4.604,,MBA
3533580,,1.884,,MBA
3533583,,1.694,,MBA
3533586,,1.425,,MBA
3533588,,2.706,,MBA
3533593,,4.147,,MBA
3533595,,1.63,,MBA
3533598,,4.178,,MBA
3533601,,1.815,,MBA
3533612,,3.623,,MBA
3533634,,2.495,,MBA
3533635,,2.137,,MBA
3533644,,2.868,,MBA
3533653,,3.703,,MBA
3533655,,1.356,,MBA
3533657,,2.083,,OMB
3533660,,1.799,,MBA
3533674,,1.695,,MBA
3533677,,3.955,,MBA
3533678,,1.837,,MBA
3533680,,3.025,,MBA
3533686,,2.939,,OMB
3533690,,2.876,,MBA
3533697,,1.037,,MBA
3533700,,1.76,,MBA
3533702,,4.285,,MBA
3533708,,2.499,,MBA
3533709,,1.877,,MBA
3533714,,2.133,,MBA
3533715,,2.3,,MBA
3535808,,3.646,,OMB
3535811,,2.407,,MBA
3535817,,2.099,,MBA
3535823,,1.736,,MBA
3535829,,2.929,,MBA
3535834,,2.595,,MBA
3535835,,1.852,,MBA
3535840,,2.987,,MBA
3535842,,2.822,,MBA
3535852,,3.348,,MBA
3535861,,1.141,,MBA
3535870,,1.782,,MBA
3535881,,3.142,,MBA
3535886,,2.084,,MBA
3535890,,1.76,,MBA
3535892,,4.115,,MBA
3535901,,2.212,,OMB
3535902,,3.288,,MBA
3535910,,2.214,,MBA
3535914,,3.293,,MBA
3535919,,2.6,,MBA
3535923,,2.388,,OMB
3535931,,2.562,,MBA
3535937,,1.766,,MBA
3535944,,3.37,,MBA
3535946,,4.233,,MBA
3535951,,2.271,,MBA
3535952,,1.528,,MBA
3535953,,3.209,,MBA
3535962,,1.612,,MBA
3511915,,0.093,,APO
3512275,,0.087,,ATE
3512281,,0.285,,APO
3512283,,0.023,,ATE
3512284,,0.018,,APO
3512644,,3.55,,MBA
3520360,,1.91,,MBA
3512348,,0.008,,APO
3529122,,5.177,,OMB
3512646,,0.075,,APO
3512647,,0.045,,APO
3513024,,3.001,,MBA
3513027,,2.256,,MBA
3513028,,2.297,,OMB
3513029,,2.21,,MBA
3513030,,1.583,,MBA
3513031,,3.837,,MBA
3513037,,2.188,,MBA
3513045,,3.011,,MBA
3512698,,0.015,,APO
3512703,,0.024,,APO
3512704,,0.03,,APO
3513382,,0.095,,APO
3529651,,3.314,,OMB
3515566,,3.09,,MBA
3528721,,1.964,,MBA
3513435,,2.048,,MBA
3529126,,4.023,,MBA
3534707,,2.115,,MBA
3534708,,2.638,,MBA
3525242,,1.498,,OMB
3533729,,1.708,,MBA
3543627,,3.122,,MBA
3516445,,4.389,,MBA
3532212,,3.233,,MBA
3513448,,0.96,,OMB
3513450,,2.157,,MBA
3513459,,3.949,,MBA
3513466,,1.665,,MBA
3535968,,4.259,,MBA
3513479,,2.504,,MBA
3513484,,2.229,,MBA
3513485,,1.535,,MBA
3513488,,1.569,,MBA
3513490,,4.569,,MBA
3513496,,3.335,,MBA
3513500,,1.557,,MBA
3513507,,2.147,,MBA
3513524,,4.46,,MBA
3513533,,2.895,,MBA
3513535,,2.11,,MBA
3513537,,2.079,,MBA
3513538,,1.893,,MBA
3513539,,2.42,,MBA
3513540,,3.067,,MBA
3513541,,2.568,,MBA
3513547,,3.397,,MBA
3513551,,2.952,,MBA
3513556,,2.31,,MBA
3513567,,3.182,,MBA
3513572,,2.569,,OMB
3513574,,3.164,,MBA
3513602,,1.595,,MBA
3513604,,1.441,,MBA
3513605,,2.078,,MBA
3513624,,4.86,,MBA
3513637,,3.665,,MBA
3513640,,4.632,,OMB
3513645,,1.749,,MBA
3513647,,2.786,,MBA
3513918,,1.513,,MBA
3513662,,2.361,,MBA
3513664,,3.282,,MBA
3513669,,3.495,,OMB
3513683,,2.542,,MBA
3513692,,1.7,,MBA
3513702,,3.865,,MBA
3513706,,3.978,,MBA
3513722,,2.522,,MBA
3513724,,2.915,,MBA
3514120,,4.13,,OMB
3513732,,1.903,,MBA
3513735,,1.997,,MBA
3513928,,2.768,,MBA
3513929,,3.292,,MBA
3513930,,1.217,,MCA
3513931,,2.351,,MBA
3513935,,1.52,,MBA
3513936,,1.794,,MBA
3513941,,4.667,,OMB
3513957,,2.087,,MBA
3514133,,2.144,,MBA
3513962,,2.151,,MBA
3514134,,1.754,,MBA
3514135,,1.756,,IMB
3513969,,2.111,,MBA
3513972,,1.265,,IMB
3513977,,2.539,,MBA
3513981,,3.116,,MBA
3513982,,1.865,,MBA
3513983,,2.886,,MBA
3513987,,1.822,,MBA
3513988,,4.162,,OMB
3514137,,3.281,,MBA
3513998,,1.81,,MBA
3514007,,1.731,,MBA
3514852,,2.948,,MBA
3517204,,3.653,,MBA
3514231,,4.438,,MBA
3514232,,2.834,,MBA
3514234,,2.957,,MBA
3514253,,1.847,,MBA
3514254,,2.037,,OMB
3514264,,3.706,,MBA
3514270,,2.275,,MBA
3514271,,1.223,,MBA
3514277,,2.289,,MBA
3514283,,3.926,,OMB
3514289,,1.395,,MBA
3514291,,2.232,,MBA
3514292,,6.109,,MBA
3514300,,1.929,,MBA
3514304,,3.611,,MBA
3514326,,4.505,,MBA
3514334,,3.393,,MBA
3514341,,1.703,,MBA
3514347,,2.383,,MBA
3514352,,4.936,,MBA
